Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
2609,10,51,Hair Spa,Staff was friendly,4/5/2024
2610,6,471,Massage,Too expensive,4/10/2024
2611,12,337,Wellness Package,Too expensive,2/15/2024
2612,8,187,Body Scrub,Too expensive,1/22/2024
2613,1,154,Facial,Great experience,3/11/2024
2614,10,441,Facial,Excellent!,1/13/2024
2615,14,267,Facial,Could be better,3/22/2024
2616,8,271,Hair Spa,Will come again,2/11/2024
2617,11,380,Body Scrub,Will come again,2/3/2024
2618,14,154,Hair Spa,Highly recommend,1/13/2024
2619,7,453,Massage,Highly recommend,4/7/2024
2620,1,453,Wellness Package,Excellent!,1/29/2024
2621,2,176,Wellness Package,Highly recommend,2/16/2024
2622,3,314,Facial,Loved it!,3/9/2024
2623,1,249,Facial,Staff was friendly,4/27/2024
2624,14,301,Massage,Too expensive,4/4/2024
2625,9,64,Hair Spa,Will come again,1/11/2024
2626,8,275,Body Scrub,Could be better,3/3/2024
2627,2,402,Massage,Too expensive,4/11/2024
2628,13,154,Wellness Package,Loved it!,2/20/2024
2629,9,282,Wellness Package,Great experience,2/29/2024
2630,7,368,Hair Spa,Excellent!,2/16/2024
2631,9,268,Massage,Great experience,1/4/2024
2632,6,326,Body Scrub,Loved it!,1/7/2024
2633,6,310,Massage,Could be better,3/27/2024
2634,11,430,Massage,Highly recommend,1/31/2024
2635,14,468,Hair Spa,Too expensive,4/27/2024
2636,4,390,Body Scrub,Will come again,3/21/2024
2637,10,418,Wellness Package,Great experience,3/14/2024
2638,10,481,Facial,Not satisfied,3/26/2024
2639,13,385,Body Scrub,Not satisfied,1/30/2024
2640,13,239,Wellness Package,Could be better,1/29/2024
2641,2,421,Hair Spa,Could be better,3/21/2024
2642,7,468,Body Scrub,Loved it!,2/12/2024
2643,5,247,Body Scrub,Excellent!,3/25/2024
2644,11,402,Wellness Package,Will come again,1/22/2024
2645,6,326,Wellness Package,Staff was friendly,2/17/2024
2646,2,385,Massage,Great experience,4/12/2024
2647,5,88,Massage,Will come again,4/13/2024
2648,10,211,Body Scrub,Staff was friendly,2/17/2024
2649,4,170,Facial,Staff was friendly,4/21/2024
2650,9,429,Hair Spa,Could be better,2/26/2024
2651,6,448,Wellness Package,Great experience,1/22/2024
2652,2,311,Massage,Too expensive,1/27/2024
2653,1,499,Hair Spa,Average service,3/27/2024
2654,5,265,Body Scrub,Loved it!,3/3/2024
2655,9,361,Wellness Package,Excellent!,1/4/2024
2656,6,98,Wellness Package,Average service,3/30/2024
2657,10,141,Massage,Highly recommend,4/12/2024
2658,12,178,Facial,Highly recommend,3/21/2024
2659,7,370,Wellness Package,Will come again,1/3/2024
2660,5,77,Facial,Not satisfied,3/21/2024
2661,10,405,Hair Spa,Great experience,4/16/2024
2662,6,197,Wellness Package,Average service,2/9/2024
2663,5,481,Wellness Package,Excellent!,3/23/2024
2664,11,377,Facial,Average service,4/12/2024
2665,9,114,Massage,Too expensive,3/22/2024
2666,6,267,Body Scrub,Highly recommend,1/28/2024
2667,11,100,Hair Spa,Loved it!,4/26/2024
2668,8,476,Wellness Package,Highly recommend,1/15/2024
2669,2,354,Massage,Staff was friendly,2/20/2024
2670,12,458,Wellness Package,Not satisfied,1/26/2024
2671,13,123,Hair Spa,Too expensive,2/4/2024
2672,9,474,Body Scrub,Not satisfied,3/20/2024
2673,5,248,Wellness Package,Will come again,1/15/2024
2674,7,241,Facial,Could be better,1/5/2024
2675,10,238,Massage,Great experience,2/15/2024
2676,13,61,Body Scrub,Great experience,1/24/2024
2677,1,288,Wellness Package,Great experience,1/2/2024
2678,10,409,Body Scrub,Excellent!,2/28/2024
2679,5,130,Facial,Could be better,2/5/2024
2680,12,432,Wellness Package,Will come again,4/25/2024
2681,14,319,Body Scrub,Highly recommend,2/14/2024
2682,10,339,Wellness Package,Too expensive,4/21/2024
2683,14,97,Wellness Package,Could be better,4/4/2024
2684,2,366,Body Scrub,Highly recommend,4/3/2024
2685,12,258,Wellness Package,Staff was friendly,3/16/2024
2686,6,84,Facial,Not satisfied,2/6/2024
2687,11,168,Body Scrub,Great experience,4/27/2024
2688,1,114,Body Scrub,Staff was friendly,2/26/2024
2689,3,364,Facial,Great experience,3/25/2024
2690,5,291,Facial,Excellent!,1/12/2024
2691,4,85,Facial,Too expensive,4/13/2024
2692,3,301,Wellness Package,Average service,4/10/2024
2693,10,452,Wellness Package,Will come again,2/4/2024
2694,13,292,Hair Spa,Loved it!,1/22/2024
2695,5,91,Wellness Package,Excellent!,4/18/2024
2696,11,118,Facial,Could be better,4/9/2024
2697,8,452,Hair Spa,Average service,4/26/2024
2698,11,156,Facial,Not satisfied,3/12/2024
2699,4,88,Massage,Too expensive,3/31/2024
2700,1,118,Body Scrub,Could be better,1/27/2024
2701,11,229,Massage,Average service,4/9/2024
2702,7,61,Facial,Could be better,1/7/2024
2703,8,388,Wellness Package,Too expensive,1/3/2024
2704,3,480,Body Scrub,Great experience,1/4/2024
2705,6,253,Wellness Package,Average service,3/28/2024
2706,2,85,Wellness Package,Great experience,1/8/2024
2707,7,175,Body Scrub,Average service,2/14/2024
2708,8,112,Body Scrub,Highly recommend,3/17/2024
2709,6,381,Massage,Could be better,3/13/2024
2710,6,131,Facial,Too expensive,1/20/2024
2711,5,356,Wellness Package,Too expensive,3/24/2024
2712,8,348,Facial,Great experience,1/5/2024
2713,1,83,Facial,Excellent!,2/15/2024
2714,10,289,Hair Spa,Highly recommend,3/9/2024
2715,4,146,Massage,Too expensive,2/4/2024
2716,4,98,Wellness Package,Average service,3/5/2024
2717,3,195,Body Scrub,Average service,4/15/2024
2718,3,174,Body Scrub,Will come again,1/15/2024
2719,4,238,Facial,Not satisfied,1/17/2024
2720,11,106,Massage,Staff was friendly,3/16/2024
2721,1,398,Massage,Highly recommend,2/15/2024
2722,14,158,Wellness Package,Excellent!,4/29/2024
2723,11,54,Wellness Package,Loved it!,4/9/2024
2724,13,73,Facial,Great experience,3/1/2024
2725,11,270,Facial,Average service,2/12/2024
2726,2,497,Facial,Highly recommend,3/19/2024
2727,9,364,Hair Spa,Too expensive,3/18/2024
2728,10,343,Massage,Highly recommend,3/31/2024
2729,2,466,Facial,Highly recommend,4/23/2024
2730,5,59,Massage,Will come again,1/22/2024
2731,9,214,Body Scrub,Loved it!,1/9/2024
2732,9,264,Body Scrub,Not satisfied,2/16/2024
2733,8,175,Massage,Highly recommend,3/25/2024
2734,1,316,Body Scrub,Excellent!,1/3/2024
2735,1,329,Body Scrub,Will come again,2/21/2024
2736,9,137,Body Scrub,Loved it!,1/31/2024
2737,13,163,Wellness Package,Staff was friendly,1/13/2024
2738,11,70,Wellness Package,Excellent!,1/2/2024
2739,8,197,Massage,Will come again,4/20/2024
2740,10,294,Massage,Staff was friendly,3/18/2024
2741,9,315,Hair Spa,Staff was friendly,1/7/2024
2742,7,266,Wellness Package,Could be better,1/29/2024
2743,3,480,Massage,Loved it!,1/4/2024
2744,3,289,Wellness Package,Could be better,1/4/2024
2745,2,480,Hair Spa,Loved it!,3/28/2024
2746,5,448,Massage,Highly recommend,4/15/2024
2747,12,477,Massage,Will come again,1/21/2024
2748,12,281,Massage,Staff was friendly,4/24/2024
2749,3,281,Massage,Great experience,2/14/2024
2750,14,291,Facial,Loved it!,1/28/2024
2751,6,239,Wellness Package,Highly recommend,4/11/2024
2752,2,439,Wellness Package,Will come again,1/8/2024
2753,12,278,Wellness Package,Too expensive,2/11/2024
2754,3,115,Hair Spa,Too expensive,1/17/2024
2755,5,427,Facial,Could be better,1/9/2024
2756,12,437,Wellness Package,Average service,4/19/2024
2757,11,328,Wellness Package,Not satisfied,3/1/2024
2758,11,318,Massage,Excellent!,3/24/2024
2759,1,258,Massage,Could be better,3/9/2024
2760,13,464,Massage,Will come again,4/8/2024
2761,1,65,Wellness Package,Will come again,2/10/2024
2762,10,346,Massage,Staff was friendly,1/29/2024
2763,9,269,Wellness Package,Highly recommend,3/16/2024
2764,7,306,Hair Spa,Too expensive,2/23/2024
2765,1,416,Hair Spa,Loved it!,2/1/2024
2766,12,317,Body Scrub,Too expensive,4/4/2024
2767,14,278,Facial,Highly recommend,4/4/2024
2768,8,168,Massage,Great experience,3/5/2024
2769,3,489,Massage,Staff was friendly,2/12/2024
2770,8,227,Facial,Highly recommend,3/9/2024
2771,5,69,Facial,Will come again,4/24/2024
2772,1,499,Body Scrub,Great experience,4/9/2024
2773,7,85,Facial,Great experience,3/16/2024
2774,5,384,Wellness Package,Staff was friendly,3/20/2024
2775,6,471,Massage,Excellent!,1/16/2024
2776,6,455,Facial,Great experience,1/21/2024
2777,8,157,Wellness Package,Excellent!,2/2/2024
2778,9,238,Facial,Will come again,1/26/2024
2779,2,227,Wellness Package,Excellent!,1/3/2024
2780,9,145,Hair Spa,Staff was friendly,1/23/2024
2781,12,364,Wellness Package,Staff was friendly,3/29/2024
2782,11,69,Body Scrub,Highly recommend,2/23/2024
2783,10,213,Wellness Package,Not satisfied,3/24/2024
2784,9,431,Facial,Staff was friendly,2/16/2024
2785,13,146,Hair Spa,Great experience,4/25/2024
2786,10,192,Hair Spa,Loved it!,4/22/2024
2787,10,111,Wellness Package,Will come again,4/27/2024
2788,7,291,Facial,Highly recommend,2/5/2024
2789,1,287,Hair Spa,Too expensive,2/4/2024
2790,7,180,Wellness Package,Excellent!,2/12/2024
2791,10,142,Wellness Package,Great experience,2/2/2024
2792,5,140,Wellness Package,Loved it!,1/5/2024
2793,6,182,Hair Spa,Could be better,1/4/2024
2794,10,172,Massage,Excellent!,2/27/2024
2795,7,489,Facial,Great experience,2/21/2024
2796,14,464,Body Scrub,Average service,3/12/2024
2797,5,391,Body Scrub,Will come again,3/15/2024
2798,7,468,Facial,Could be better,4/16/2024
2799,9,167,Massage,Great experience,2/19/2024
2800,3,247,Facial,Not satisfied,1/27/2024
2801,8,331,Wellness Package,Highly recommend,1/10/2024
2802,2,423,Facial,Great experience,3/2/2024
2803,11,50,Facial,Excellent!,4/18/2024
2804,7,260,Hair Spa,Excellent!,1/20/2024
2805,13,312,Body Scrub,Highly recommend,2/1/2024
2806,2,469,Body Scrub,Great experience,2/17/2024
2807,14,381,Wellness Package,Staff was friendly,3/31/2024
2808,4,261,Wellness Package,Too expensive,2/18/2024
2809,7,136,Hair Spa,Not satisfied,3/22/2024
2810,3,202,Wellness Package,Staff was friendly,1/26/2024
2811,2,399,Massage,Great experience,2/4/2024
2812,11,236,Hair Spa,Staff was friendly,1/28/2024
2813,10,110,Hair Spa,Average service,3/5/2024
2814,7,334,Facial,Loved it!,4/7/2024
2815,1,144,Facial,Great experience,4/28/2024
2816,14,323,Massage,Excellent!,1/26/2024
2817,8,90,Hair Spa,Too expensive,2/27/2024
2818,3,196,Hair Spa,Will come again,1/6/2024
2819,12,295,Facial,Excellent!,2/19/2024
2820,12,181,Body Scrub,Not satisfied,2/18/2024
2821,13,498,Body Scrub,Too expensive,2/27/2024
2822,2,346,Facial,Loved it!,2/15/2024
2823,3,172,Wellness Package,Great experience,3/29/2024
2824,5,192,Hair Spa,Excellent!,3/21/2024
2825,11,231,Massage,Staff was friendly,3/30/2024
2826,8,241,Body Scrub,Staff was friendly,1/21/2024
2827,10,448,Wellness Package,Excellent!,4/5/2024
2828,7,256,Hair Spa,Too expensive,1/25/2024
2829,7,483,Wellness Package,Average service,4/5/2024
2830,12,280,Hair Spa,Will come again,4/14/2024
2831,7,71,Hair Spa,Excellent!,4/27/2024
2832,8,451,Facial,Loved it!,3/3/2024
2833,1,129,Facial,Great experience,3/23/2024
2834,4,179,Massage,Average service,3/6/2024
2835,13,341,Massage,Will come again,2/4/2024
2836,6,325,Wellness Package,Could be better,3/20/2024
2837,9,449,Facial,Highly recommend,3/20/2024
2838,13,372,Hair Spa,Staff was friendly,2/2/2024
2839,2,425,Facial,Excellent!,4/24/2024
2840,1,463,Hair Spa,Highly recommend,2/19/2024
2841,13,104,Facial,Could be better,1/24/2024
2842,10,115,Hair Spa,Staff was friendly,4/4/2024
2843,12,276,Wellness Package,Could be better,4/15/2024
2844,14,75,Facial,Great experience,1/23/2024
2845,2,490,Body Scrub,Could be better,3/21/2024
2846,7,302,Body Scrub,Highly recommend,4/6/2024
2847,3,246,Hair Spa,Will come again,2/6/2024
2848,10,179,Wellness Package,Highly recommend,4/9/2024
2849,2,292,Hair Spa,Average service,3/3/2024
2850,14,361,Wellness Package,Staff was friendly,4/29/2024
2851,11,261,Massage,Too expensive,2/25/2024
2852,7,239,Facial,Staff was friendly,3/3/2024
2853,13,339,Wellness Package,Loved it!,1/19/2024
2854,13,275,Hair Spa,Not satisfied,1/21/2024
2855,2,295,Massage,Will come again,2/8/2024
2856,3,105,Hair Spa,Loved it!,4/13/2024
2857,11,104,Body Scrub,Average service,3/23/2024
2858,7,325,Body Scrub,Excellent!,3/12/2024
2859,14,355,Facial,Average service,1/26/2024
2860,4,458,Facial,Will come again,4/14/2024
2861,13,389,Massage,Could be better,2/20/2024
2862,14,202,Body Scrub,Will come again,2/29/2024
2863,1,102,Wellness Package,Highly recommend,3/22/2024
2864,13,447,Body Scrub,Not satisfied,3/18/2024
2865,14,493,Facial,Loved it!,3/22/2024
2866,5,160,Hair Spa,Great experience,4/10/2024
2867,12,476,Massage,Will come again,4/1/2024
2868,9,495,Body Scrub,Highly recommend,4/6/2024
2869,8,253,Wellness Package,Average service,1/6/2024
2870,12,161,Wellness Package,Highly recommend,1/7/2024
2871,9,374,Wellness Package,Not satisfied,2/29/2024
2872,10,496,Massage,Great experience,3/1/2024
2873,14,307,Wellness Package,Average service,1/5/2024
2874,9,487,Wellness Package,Average service,3/31/2024
2875,7,65,Body Scrub,Loved it!,1/8/2024
2876,4,488,Massage,Staff was friendly,4/11/2024
2877,5,399,Hair Spa,Highly recommend,2/2/2024
2878,1,476,Hair Spa,Not satisfied,2/26/2024
2879,14,494,Wellness Package,Staff was friendly,1/12/2024
2880,1,215,Facial,Great experience,4/10/2024
2881,3,350,Massage,Average service,2/6/2024
2882,13,431,Facial,Loved it!,1/15/2024
2883,14,484,Massage,Staff was friendly,1/17/2024
2884,8,475,Massage,Great experience,2/6/2024
2885,14,329,Body Scrub,Loved it!,2/20/2024
2886,2,420,Wellness Package,Will come again,4/15/2024
2887,4,207,Body Scrub,Too expensive,1/29/2024
2888,2,470,Facial,Average service,1/3/2024
2889,14,298,Facial,Highly recommend,3/15/2024
2890,5,428,Hair Spa,Average service,1/26/2024
2891,9,230,Body Scrub,Could be better,4/13/2024
2892,1,240,Body Scrub,Average service,2/14/2024
2893,5,188,Body Scrub,Loved it!,1/6/2024
2894,14,127,Hair Spa,Average service,4/8/2024
2895,9,456,Body Scrub,Highly recommend,3/28/2024
2896,1,422,Body Scrub,Not satisfied,4/24/2024
2897,9,385,Body Scrub,Not satisfied,4/12/2024
2898,8,99,Body Scrub,Could be better,4/7/2024
2899,4,134,Facial,Staff was friendly,2/23/2024
2900,12,232,Wellness Package,Will come again,3/28/2024
2901,11,232,Facial,Great experience,1/19/2024
2902,10,53,Body Scrub,Excellent!,1/13/2024
2903,5,487,Massage,Not satisfied,2/26/2024
2904,13,366,Massage,Highly recommend,4/16/2024
2905,5,160,Hair Spa,Loved it!,3/13/2024
2906,11,383,Facial,Could be better,3/23/2024
2907,12,388,Hair Spa,Staff was friendly,4/24/2024
2908,6,300,Hair Spa,Loved it!,4/5/2024
2909,7,182,Massage,Too expensive,3/25/2024
2910,8,149,Facial,Loved it!,4/5/2024
2911,14,451,Wellness Package,Loved it!,2/26/2024
2912,8,221,Facial,Could be better,2/15/2024
2913,11,336,Hair Spa,Great experience,1/12/2024
2914,14,168,Body Scrub,Highly recommend,1/29/2024
2915,13,399,Hair Spa,Too expensive,4/6/2024
2916,2,454,Facial,Staff was friendly,3/5/2024
2917,9,224,Massage,Staff was friendly,2/18/2024
2918,7,79,Facial,Average service,1/4/2024
2919,4,104,Wellness Package,Too expensive,3/17/2024
2920,4,410,Body Scrub,Loved it!,3/27/2024
2921,11,245,Body Scrub,Average service,1/28/2024
2922,8,90,Hair Spa,Loved it!,4/16/2024
2923,4,222,Facial,Average service,2/19/2024
2924,13,379,Massage,Excellent!,1/12/2024
2925,6,268,Wellness Package,Too expensive,3/23/2024
2926,5,257,Hair Spa,Will come again,4/25/2024
2927,3,207,Facial,Excellent!,4/6/2024
2928,13,382,Massage,Too expensive,1/18/2024
2929,14,277,Facial,Too expensive,4/7/2024
2930,10,134,Massage,Average service,4/3/2024
2931,11,222,Facial,Not satisfied,4/16/2024
2932,2,294,Facial,Average service,4/20/2024
2933,9,409,Hair Spa,Staff was friendly,4/20/2024
2934,10,222,Facial,Excellent!,1/6/2024
2935,9,384,Facial,Highly recommend,3/8/2024
2936,1,261,Hair Spa,Great experience,3/16/2024
2937,10,133,Hair Spa,Great experience,1/23/2024
2938,3,222,Body Scrub,Excellent!,1/28/2024
2939,8,232,Body Scrub,Could be better,3/15/2024
2940,6,492,Hair Spa,Will come again,4/1/2024
2941,5,182,Wellness Package,Could be better,2/9/2024
2942,5,429,Massage,Staff was friendly,4/7/2024
2943,6,337,Hair Spa,Highly recommend,2/17/2024
2944,7,311,Body Scrub,Too expensive,2/3/2024
2945,1,399,Facial,Highly recommend,3/25/2024
2946,9,331,Hair Spa,Average service,4/9/2024
2947,3,342,Hair Spa,Excellent!,4/1/2024
2948,4,318,Body Scrub,Not satisfied,3/2/2024
2949,10,398,Body Scrub,Loved it!,2/27/2024
2950,1,246,Wellness Package,Excellent!,2/3/2024
2951,13,74,Body Scrub,Excellent!,2/26/2024
2952,11,190,Body Scrub,Could be better,4/14/2024
2953,10,272,Body Scrub,Average service,1/29/2024
2954,3,69,Facial,Loved it!,3/30/2024
2955,2,296,Hair Spa,Highly recommend,3/17/2024
2956,2,377,Hair Spa,Loved it!,2/21/2024
2957,14,493,Body Scrub,Could be better,4/7/2024
2958,1,250,Wellness Package,Not satisfied,3/23/2024
2959,8,454,Body Scrub,Too expensive,1/8/2024
2960,3,164,Wellness Package,Not satisfied,4/2/2024
2961,3,432,Hair Spa,Too expensive,4/16/2024
2962,6,238,Wellness Package,Average service,4/13/2024
2963,13,75,Wellness Package,Average service,1/16/2024
2964,8,103,Massage,Will come again,4/1/2024
2965,13,219,Wellness Package,Could be better,1/30/2024
2966,9,444,Wellness Package,Could be better,3/27/2024
2967,9,470,Facial,Not satisfied,4/2/2024
2968,4,430,Hair Spa,Could be better,3/24/2024
2969,14,60,Body Scrub,Staff was friendly,3/21/2024
2970,5,76,Massage,Loved it!,1/26/2024
2971,2,399,Wellness Package,Will come again,2/26/2024
2972,11,132,Facial,Will come again,4/20/2024
2973,9,339,Facial,Excellent!,2/8/2024
2974,8,87,Body Scrub,Not satisfied,2/2/2024
2975,3,494,Body Scrub,Will come again,3/18/2024
2976,11,136,Hair Spa,Excellent!,1/31/2024
2977,12,486,Wellness Package,Excellent!,3/20/2024
2978,13,370,Facial,Great experience,1/21/2024
2979,9,436,Massage,Great experience,4/8/2024
2980,3,205,Hair Spa,Great experience,2/19/2024
2981,9,447,Wellness Package,Average service,3/23/2024
2982,2,357,Body Scrub,Will come again,1/6/2024
2983,12,335,Wellness Package,Great experience,2/29/2024
2984,10,235,Body Scrub,Could be better,3/27/2024
2985,9,231,Wellness Package,Could be better,3/30/2024
2986,8,418,Massage,Will come again,3/13/2024
2987,9,192,Hair Spa,Excellent!,1/13/2024
2988,5,471,Body Scrub,Highly recommend,2/27/2024
2989,11,255,Massage,Not satisfied,2/13/2024
2990,11,191,Facial,Not satisfied,3/19/2024
2991,2,234,Massage,Will come again,2/1/2024
2992,8,492,Massage,Too expensive,2/28/2024
2993,12,290,Massage,Great experience,4/12/2024
2994,6,57,Body Scrub,Not satisfied,4/17/2024
2995,8,121,Facial,Excellent!,3/21/2024
2996,11,452,Hair Spa,Could be better,2/14/2024
2997,5,337,Massage,Loved it!,2/24/2024
2998,10,144,Body Scrub,Excellent!,4/2/2024
2999,2,206,Body Scrub,Highly recommend,2/18/2024
3000,6,90,Hair Spa,Average service,3/1/2024
3001,5,380,Wellness Package,Not satisfied,2/9/2024
3002,12,350,Facial,Highly recommend,3/22/2024
3003,13,318,Facial,Average service,2/3/2024
3004,12,204,Massage,Highly recommend,4/22/2024
3005,5,324,Wellness Package,Will come again,3/29/2024
3006,13,203,Facial,Loved it!,1/12/2024
3007,1,102,Massage,Could be better,4/18/2024
3008,2,228,Wellness Package,Excellent!,1/15/2024
3009,8,470,Body Scrub,Too expensive,4/16/2024
3010,13,289,Massage,Not satisfied,3/28/2024
3011,14,186,Wellness Package,Average service,1/9/2024
3012,13,304,Hair Spa,Average service,4/13/2024
3013,3,273,Facial,Staff was friendly,1/20/2024
3014,10,229,Massage,Staff was friendly,3/29/2024
3015,3,231,Body Scrub,Not satisfied,4/20/2024
3016,8,308,Massage,Average service,3/28/2024
3017,8,292,Facial,Could be better,2/18/2024
3018,2,145,Facial,Will come again,3/30/2024
3019,8,246,Wellness Package,Staff was friendly,1/14/2024
3020,11,441,Body Scrub,Staff was friendly,1/5/2024
3021,13,63,Wellness Package,Too expensive,2/17/2024
3022,13,169,Body Scrub,Will come again,2/26/2024
3023,1,436,Massage,Highly recommend,4/2/2024
3024,6,457,Massage,Will come again,2/29/2024
3025,8,318,Wellness Package,Too expensive,3/12/2024
3026,3,220,Hair Spa,Loved it!,3/21/2024
3027,8,462,Facial,Could be better,4/27/2024
3028,12,121,Wellness Package,Excellent!,2/12/2024
3029,1,228,Wellness Package,Excellent!,3/26/2024
3030,11,219,Massage,Loved it!,3/22/2024
3031,11,208,Facial,Loved it!,3/31/2024
3032,9,496,Wellness Package,Highly recommend,3/4/2024
3033,13,203,Massage,Loved it!,1/2/2024
